Material Typ;Material Typ;Kategorie;UUID;Name;MaterialTemplatesID;Bezugsgröße;Bezugseinheit;Dichte [kg/m3];Flächendichte [kg/m2];Längengewicht [kg/m];Umrechnungsfaktor auf 1kg;Wärmeleitfähigkeit [W/m*K];spez. Wärmekapazität [kJ/kg*K];EPD Modul;GWP;ODP;POCP;AP;EP;PENRT;PENRM;PENRE;PERT;PERM;PERE;ADPE;ADPF;costs;WDVS;weblink oekobaudat;weblink erw. Stoffeigen;weblink Kosten
Beschichtungen;Beschichtungen;Reaktionsharze;87491313-6d13-442c-9f74-d0a16ad43d99;MasterTop P 604, MasterTop BC 372, MasterTop BC 372TIX;;1;kg;1525;;;1;;;D;-0.157;-6.07E-11;-7.22E-05;-0.000491;-4.10E-05;-1.93;;;-0.0341;;;-6.81E-09;-1.93;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=87491313-6d13-442c-9f74-d0a16ad43d99;;
Beschichtungen;Beschichtungen;Reaktionsharze;c5b2dab0-b97b-483d-bba5-5233fa8b1a96;MasterTop P 615, MasterTop P 617, MasterTop P 617RC, MasterTop P 621;;1;kg;1100;;;1;;;A1 - A3;5.99;4.75E-08;0.00189;0.009;0.00127;122;30;92;3.03;0;3.03;1.14E-05;120;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=c5b2dab0-b97b-483d-bba5-5233fa8b1a96;;
Beschichtungen;Beschichtungen;Reaktionsharze;c5b2dab0-b97b-483d-bba5-5233fa8b1a96;MasterTop P 615, MasterTop P 617, MasterTop P 617RC, MasterTop P 621;;1;kg;1100;;;1;;;A4;0.0251;1.35E-12;-6.85E-05;0.000159;3.95E-05;0.347;;;0.0138;;;1.20E-09;0.347;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=c5b2dab0-b97b-483d-bba5-5233fa8b1a96;;
Beschichtungen;Beschichtungen;Reaktionsharze;c5b2dab0-b97b-483d-bba5-5233fa8b1a96;MasterTop P 615, MasterTop P 617, MasterTop P 617RC, MasterTop P 621;;1;kg;1100;;;1;;;A5;0.0908;3.84E-12;0.00722;1.25E-05;2.51E-06;0.0255;;;0.00187;;;1.60E-09;0.0255;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=c5b2dab0-b97b-483d-bba5-5233fa8b1a96;;
Beschichtungen;Beschichtungen;Reaktionsharze;c5b2dab0-b97b-483d-bba5-5233fa8b1a96;MasterTop P 615, MasterTop P 617, MasterTop P 617RC, MasterTop P 621;;1;kg;1100;;;1;;;D;-0.157;-1.00E-10;-7.22E-05;-0.000491;-4.10E-05;-1.93;;;-0.0341;;;-6.81E-09;-1.93;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=c5b2dab0-b97b-483d-bba5-5233fa8b1a96;;
Beschichtungen;Beschichtungen;Reaktionsharze;48636443-ef78-4ad5-9cf5-78fce90f0bca;MasterTop P 660;;1;kg;1100;;;1;;;A1 - A3;5.87;3.44E-08;0.00291;0.0156;0.00474;119;25;94;3.86;0;3.86;3.74E-05;114;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=48636443-ef78-4ad5-9cf5-78fce90f0bca;;
Beschichtungen;Beschichtungen;Reaktionsharze;48636443-ef78-4ad5-9cf5-78fce90f0bca;MasterTop P 660;;1;kg;1100;;;1;;;A4;0.0258;1.38E-12;-7.03E-05;0.000164;4.06E-05;0.356;;;0.0142;;;1.18E-09;0.356;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=48636443-ef78-4ad5-9cf5-78fce90f0bca;;
Beschichtungen;Beschichtungen;Reaktionsharze;48636443-ef78-4ad5-9cf5-78fce90f0bca;MasterTop P 660;;1;kg;1100;;;1;;;A5;0.125;4.50E-12;1.30E-06;1.45E-05;2.94E-06;0.0296;;;0.00219;;;1.82E-09;0.0296;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=48636443-ef78-4ad5-9cf5-78fce90f0bca;;
Beschichtungen;Beschichtungen;Reaktionsharze;48636443-ef78-4ad5-9cf5-78fce90f0bca;MasterTop P 660;;1;kg;1100;;;1;;;D;-0.125;-1.34E-10;-4.39E-05;-0.000315;-2.77E-05;-1.66;;;-0.0674;;;-6.35E-09;-1.66;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=48636443-ef78-4ad5-9cf5-78fce90f0bca;;
Beschichtungen;Beschichtungen;Reaktionsharze;f92d56ff-4dd4-4660-93f4-1399f2460a02;MasterTop TC 407W, MasterTop TC 407WAB, MasterTop TC 408W, MasterTop TC 417W, MasterTop TC 442W;;1;kg;1150;;;1;;;A1 - A3;4.66;3.40E-08;0.0025;0.0143;0.00267;89.2;19.8;69.4;3.18;0;3.18;2.55E-05;87;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=f92d56ff-4dd4-4660-93f4-1399f2460a02;;
Beschichtungen;Beschichtungen;Reaktionsharze;f92d56ff-4dd4-4660-93f4-1399f2460a02;MasterTop TC 407W, MasterTop TC 407WAB, MasterTop TC 408W, MasterTop TC 417W, MasterTop TC 442W;;1;kg;1150;;;1;;;A4;0.0258;1.38E-12;-7.03E-05;0.000164;4.06E-05;0.356;;;0.0142;;;1.18E-09;0.356;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=f92d56ff-4dd4-4660-93f4-1399f2460a02;;
Beschichtungen;Beschichtungen;Reaktionsharze;f92d56ff-4dd4-4660-93f4-1399f2460a02;MasterTop TC 407W, MasterTop TC 407WAB, MasterTop TC 408W, MasterTop TC 417W, MasterTop TC 442W;;1;kg;1150;;;1;;;A5;0.125;4.50E-12;1.30E-06;1.45E-05;2.94E-06;0.0296;;;0.00219;;;1.82E-09;0.0296;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=f92d56ff-4dd4-4660-93f4-1399f2460a02;;
Beschichtungen;Beschichtungen;Reaktionsharze;f92d56ff-4dd4-4660-93f4-1399f2460a02;MasterTop TC 407W, MasterTop TC 407WAB, MasterTop TC 408W, MasterTop TC 417W, MasterTop TC 442W;;1;kg;1150;;;1;;;D;-0.125;-1.34E-10;-4.39E-05;-0.000315;-2.77E-05;-1.66;;;-0.0674;;;-6.35E-09;-1.66;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=f92d56ff-4dd4-4660-93f4-1399f2460a02;;
Beschichtungen;Beschichtungen;Reaktionsharze;7c3eb2a2-ad41-42da-9f20-c69579e3c7ec;MasterTop TC 465, MasterTop TC 465AB;;1;kg;1300;;;1;;;A1 - A3;5.75;2.22E-08;0.00219;0.0102;0.0015;124;24.5;99.5;4.32;0;4.32;2.51E-05;123;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=7c3eb2a2-ad41-42da-9f20-c69579e3c7ec;;
Beschichtungen;Beschichtungen;Reaktionsharze;7c3eb2a2-ad41-42da-9f20-c69579e3c7ec;MasterTop TC 465, MasterTop TC 465AB;;1;kg;1300;;;1;;;A4;0.0258;1.38E-12;-7.03E-05;0.000164;4.06E-05;0.356;;;0.0142;;;1.18E-09;0.356;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=7c3eb2a2-ad41-42da-9f20-c69579e3c7ec;;
Beschichtungen;Beschichtungen;Reaktionsharze;7c3eb2a2-ad41-42da-9f20-c69579e3c7ec;MasterTop TC 465, MasterTop TC 465AB;;1;kg;1300;;;1;;;A5;0.125;4.50E-12;0.18;1.45E-05;2.94E-06;0.0296;;;0.00219;;;1.82E-09;0.0296;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=7c3eb2a2-ad41-42da-9f20-c69579e3c7ec;;
Beschichtungen;Beschichtungen;Reaktionsharze;7c3eb2a2-ad41-42da-9f20-c69579e3c7ec;MasterTop TC 465, MasterTop TC 465AB;;1;kg;1300;;;1;;;D;-0.125;-1.34E-10;-4.39E-05;-0.000315;-2.77E-05;-1.66;;;-0.0674;;;-6.35E-09;-1.66;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=7c3eb2a2-ad41-42da-9f20-c69579e3c7ec;;
Beschichtungen;Beschichtungen;Reaktionsharze;136fc153-dad1-4195-a7a5-81cc6312470a;MasterTop TC 485W;;1;kg;1250;;;1;;;A1 - A3;2.66;3.46E-08;0.0012;0.00511;0.000584;68.5;22.7;45.8;2.95;0.73;2.22;1.10E-06;67.6;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=136fc153-dad1-4195-a7a5-81cc6312470a;;
Beschichtungen;Beschichtungen;Reaktionsharze;136fc153-dad1-4195-a7a5-81cc6312470a;MasterTop TC 485W;;1;kg;1250;;;1;;;A4;0.0251;1.35E-12;-6.85E-05;0.000159;3.95E-05;0.347;;;0.0138;;;1.15E-09;0.347;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=136fc153-dad1-4195-a7a5-81cc6312470a;;
Beschichtungen;Beschichtungen;Reaktionsharze;136fc153-dad1-4195-a7a5-81cc6312470a;MasterTop TC 485W;;1;kg;1250;;;1;;;A5;0.0908;3.84E-12;0.00722;1.25E-05;2.51E-06;0.0255;;;0.00187;;;1.64E-09;0.0255;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=136fc153-dad1-4195-a7a5-81cc6312470a;;
Beschichtungen;Beschichtungen;Reaktionsharze;136fc153-dad1-4195-a7a5-81cc6312470a;MasterTop TC 485W;;1;kg;1250;;;1;;;D;-0.157;-6.07E-11;-7.22E-05;-0.000491;-4.10E-05;-1.93;;;-0.0341;;;-6.81E-09;-1.93;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=136fc153-dad1-4195-a7a5-81cc6312470a;;
Mineralische Baustoffe;Mineralische Baustoffe;Mörtel und Beton;1a6483f8-9ec2-459d-a811-7dd7b00efeef;Mauermörtel-Dünnbettmörtel/Mörtel mit besonderen Eigenschaften;;1;kg;1300;;;1;;;A1 - A3;0.506;2.03E-09;8.31E-05;0.000716;0.000111;3.87;0.24;3.63;0.539;0;0.539;8.46E-07;3.5;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=1a6483f8-9ec2-459d-a811-7dd7b00efeef;;
Mineralische Baustoffe;Mineralische Baustoffe;Mörtel und Beton;1a6483f8-9ec2-459d-a811-7dd7b00efeef;Mauermörtel-Dünnbettmörtel/Mörtel mit besonderen Eigenschaften;;1;kg;1300;;;1;;;A4;0.0218;4.56E-13;-3.37E-05;9.84E-05;2.38E-05;0.299;;;0.0177;;;1.01E-09;0.298;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=1a6483f8-9ec2-459d-a811-7dd7b00efeef;;
Mineralische Baustoffe;Mineralische Baustoffe;Mörtel und Beton;1a6483f8-9ec2-459d-a811-7dd7b00efeef;Mauermörtel-Dünnbettmörtel/Mörtel mit besonderen Eigenschaften;;1;kg;1300;;;1;;;A5;0.0615;1.66E-12;8.95E-07;1.03E-05;1.76E-06;0.0453;;;0.0071;;;1.10E-09;0.0351;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=1a6483f8-9ec2-459d-a811-7dd7b00efeef;;
Mineralische Baustoffe;Mineralische Baustoffe;Mörtel und Beton;1a6483f8-9ec2-459d-a811-7dd7b00efeef;Mauermörtel-Dünnbettmörtel/Mörtel mit besonderen Eigenschaften;;1;kg;1300;;;1;;;B1;-0.0044;0;0;0;0;0;;;0;;;0;0;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=1a6483f8-9ec2-459d-a811-7dd7b00efeef;;
Mineralische Baustoffe;Mineralische Baustoffe;Mörtel und Beton;1a6483f8-9ec2-459d-a811-7dd7b00efeef;Mauermörtel-Dünnbettmörtel/Mörtel mit besonderen Eigenschaften;;1;kg;1300;;;1;;;C4;0.0168;1.29E-11;1.07E-05;0.000102;1.40E-05;0.234;;;0.0174;;;6.01E-09;0.224;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=1a6483f8-9ec2-459d-a811-7dd7b00efeef;;
Mineralische Baustoffe;Mineralische Baustoffe;Mörtel und Beton;1a6483f8-9ec2-459d-a811-7dd7b00efeef;Mauermörtel-Dünnbettmörtel/Mörtel mit besonderen Eigenschaften;;1;kg;1300;;;1;;;D;-0.0256;-7.54E-12;-3.25E-06;-3.52E-05;-3.95E-06;-0.392;;;-0.0362;;;-2.61E-09;-0.339;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=1a6483f8-9ec2-459d-a811-7dd7b00efeef;;
Mineralische Baustoffe;Mineralische Baustoffe;Mörtel und Beton;33866cc6-cecb-461b-a317-0a4ecfad5aec;Mauermörtel-Leichtmauermörtel;;1;kg;1000;;;1;;;A1 - A3;0.578;8.57E-11;9.27E-05;0.0015;0.000167;4.96;0;4.96;0.533;0;0.533;9.25E-07;4.52;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=33866cc6-cecb-461b-a317-0a4ecfad5aec;;
Mineralische Baustoffe;Mineralische Baustoffe;Mörtel und Beton;33866cc6-cecb-461b-a317-0a4ecfad5aec;Mauermörtel-Leichtmauermörtel;;1;kg;1000;;;1;;;A4;0.00777;1.62E-13;-1.19E-05;3.49E-05;8.45E-06;0.106;;;0.0063;;;3.58E-10;0.106;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=33866cc6-cecb-461b-a317-0a4ecfad5aec;;
Mineralische Baustoffe;Mineralische Baustoffe;Mörtel und Beton;33866cc6-cecb-461b-a317-0a4ecfad5aec;Mauermörtel-Leichtmauermörtel;;1;kg;1000;;;1;;;A5;0.032;2.73E-13;3.62E-07;3.64E-06;7.59E-07;0.00947;;;0.000763;;;4.48E-10;0.00837;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=33866cc6-cecb-461b-a317-0a4ecfad5aec;;
Mineralische Baustoffe;Mineralische Baustoffe;Mörtel und Beton;33866cc6-cecb-461b-a317-0a4ecfad5aec;Mauermörtel-Leichtmauermörtel;;1;kg;1000;;;1;;;B1;-0.00368;0;0;0;0;0;;;0;;;0;0;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=33866cc6-cecb-461b-a317-0a4ecfad5aec;;
Mineralische Baustoffe;Mineralische Baustoffe;Mörtel und Beton;33866cc6-cecb-461b-a317-0a4ecfad5aec;Mauermörtel-Leichtmauermörtel;;1;kg;1000;;;1;;;C4;0.0171;1.31E-11;1.09E-05;0.000104;1.43E-05;0.239;;;0.0178;;;6.13E-09;0.228;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=33866cc6-cecb-461b-a317-0a4ecfad5aec;;
Mineralische Baustoffe;Mineralische Baustoffe;Mörtel und Beton;33866cc6-cecb-461b-a317-0a4ecfad5aec;Mauermörtel-Leichtmauermörtel;;1;kg;1000;;;1;;;D;-0.0138;-4.04E-12;-1.79E-06;-1.92E-05;-2.15E-06;-0.211;;;-0.0195;;;-9.38E-09;-0.183;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=33866cc6-cecb-461b-a317-0a4ecfad5aec;;
Mineralische Baustoffe;Mineralische Baustoffe;Mörtel und Beton;41cf6418-c26f-4ef5-a04b-f6ea773941a0;Mauermörtel-Normalmauermörtel;;1;kg;1500;;;1;;;A1 - A3;0.0877;1.34E-11;1.04E-05;0.000173;2.73E-05;0.716;0;0.716;0.229;0;0.229;1.51E-07;0.63;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=41cf6418-c26f-4ef5-a04b-f6ea773941a0;;
Mineralische Baustoffe;Mineralische Baustoffe;Mörtel und Beton;41cf6418-c26f-4ef5-a04b-f6ea773941a0;Mauermörtel-Normalmauermörtel;;1;kg;1500;;;1;;;A4;0.00378;7.89E-14;-5.82E-06;1.70E-05;4.12E-06;0.0518;;;0.00307;;;1.74E-10;0.0516;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=41cf6418-c26f-4ef5-a04b-f6ea773941a0;;
Mineralische Baustoffe;Mineralische Baustoffe;Mörtel und Beton;41cf6418-c26f-4ef5-a04b-f6ea773941a0;Mauermörtel-Normalmauermörtel;;1;kg;1500;;;1;;;A5;0.0318;2.37E-13;3.19E-07;3.41E-06;7.01E-07;0.0079;;;0.000691;;;3.83E-10;0.0069;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=41cf6418-c26f-4ef5-a04b-f6ea773941a0;;
Mineralische Baustoffe;Mineralische Baustoffe;Mörtel und Beton;41cf6418-c26f-4ef5-a04b-f6ea773941a0;Mauermörtel-Normalmauermörtel;;1;kg;1500;;;1;;;B1;-0.000941;0;0;0;0;0;;;0;;;0;0;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=41cf6418-c26f-4ef5-a04b-f6ea773941a0;;
Mineralische Baustoffe;Mineralische Baustoffe;Mörtel und Beton;41cf6418-c26f-4ef5-a04b-f6ea773941a0;Mauermörtel-Normalmauermörtel;;1;kg;1500;;;1;;;C4;0.0147;1.12E-11;9.33E-06;8.92E-05;1.22E-05;0.205;;;0.0152;;;5.26E-09;0.196;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=41cf6418-c26f-4ef5-a04b-f6ea773941a0;;
Mineralische Baustoffe;Mineralische Baustoffe;Mörtel und Beton;41cf6418-c26f-4ef5-a04b-f6ea773941a0;Mauermörtel-Normalmauermörtel;;1;kg;1500;;;1;;;D;-0.0138;-4.04E-12;-1.79E-06;-1.92E-05;-2.15E-06;-0.211;;;-0.0195;;;-9.38E-09;-0.183;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=41cf6418-c26f-4ef5-a04b-f6ea773941a0;;
Mineralische Baustoffe;Mineralische Baustoffe;Mörtel und Beton;a3e5834e-b6a0-4684-ad45-585fad23b7ca;Mauermörtel-Vormauermörtel/Mörtel mit besonderen Eigenschaften;;1;kg;1500;;;1;;;A1 - A3;0.241;2.38E-11;2.87E-05;0.00037;6.70E-05;1.68;0;1.68;0.448;0;0.448;3.57E-07;1.53;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=a3e5834e-b6a0-4684-ad45-585fad23b7ca;;
Mineralische Baustoffe;Mineralische Baustoffe;Mörtel und Beton;a3e5834e-b6a0-4684-ad45-585fad23b7ca;Mauermörtel-Vormauermörtel/Mörtel mit besonderen Eigenschaften;;1;kg;1500;;;1;;;A4;0.00728;1.52E-13;-1.12E-05;3.28E-05;7.94E-06;0.0998;;;0.00591;;;3.35E-10;0.0994;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=a3e5834e-b6a0-4684-ad45-585fad23b7ca;;
Mineralische Baustoffe;Mineralische Baustoffe;Mörtel und Beton;a3e5834e-b6a0-4684-ad45-585fad23b7ca;Mauermörtel-Vormauermörtel/Mörtel mit besonderen Eigenschaften;;1;kg;1500;;;1;;;A5;0.0593;4.35E-13;5.88E-07;6.32E-06;1.30E-06;0.0144;;;0.00127;;;7.04E-10;0.0126;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=a3e5834e-b6a0-4684-ad45-585fad23b7ca;;
Mineralische Baustoffe;Mineralische Baustoffe;Mörtel und Beton;a3e5834e-b6a0-4684-ad45-585fad23b7ca;Mauermörtel-Vormauermörtel/Mörtel mit besonderen Eigenschaften;;1;kg;1500;;;1;;;B1;-0.0022;0;0;0;0;0;;;0;;;0;0;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=a3e5834e-b6a0-4684-ad45-585fad23b7ca;;
Mineralische Baustoffe;Mineralische Baustoffe;Mörtel und Beton;a3e5834e-b6a0-4684-ad45-585fad23b7ca;Mauermörtel-Vormauermörtel/Mörtel mit besonderen Eigenschaften;;1;kg;1500;;;1;;;C4;0.0154;1.18E-11;9.78E-06;9.35E-05;1.28E-05;0.215;;;0.016;;;5.51E-09;0.205;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=a3e5834e-b6a0-4684-ad45-585fad23b7ca;;
Mineralische Baustoffe;Mineralische Baustoffe;Mörtel und Beton;a3e5834e-b6a0-4684-ad45-585fad23b7ca;Mauermörtel-Vormauermörtel/Mörtel mit besonderen Eigenschaften;;1;kg;1500;;;1;;;D;-0.0256;-7.54E-12;-3.25E-06;-3.52E-05;-3.95E-06;-0.392;;;-0.0362;;;-2.61E-09;-0.339;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=a3e5834e-b6a0-4684-ad45-585fad23b7ca;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;77256022-492d-4129-84ed-e63184196109;Mauersteine aus Leichtbeton;0abb1551-83ff-11e6-8dae-2cd444b2e704, 0aba7919-83ff-11e6-8d19-2cd444b2e704;1;m3;900;;;0.01667;;;A1;2.18377;2.98E-09;0.000780156;0.00771821;0.00056678;28.339;4.50E-09;28.339;2.0004;0;2.0004;2.47E-06;27.1721;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=77256022-492d-4129-84ed-e63184196109;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;77256022-492d-4129-84ed-e63184196109;Mauersteine aus Leichtbeton;0abb1551-83ff-11e6-8dae-2cd444b2e704, 0aba7919-83ff-11e6-8d19-2cd444b2e704;1;m3;900;;;0.01667;;;A2;0.0848503;8.85E-12;-9.35E-05;0.000326732;0.000170034;1.1669;7.33E-12;1.1669;0.046676;8.50E-14;0.046676;3.78E-09;1.168567;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=77256022-492d-4129-84ed-e63184196109;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;77256022-492d-4129-84ed-e63184196109;Mauersteine aus Leichtbeton;0abb1551-83ff-11e6-8dae-2cd444b2e704, 0aba7919-83ff-11e6-8d19-2cd444b2e704;1;m3;900;;;0.01667;;;A3;0.0601787;3.18E-10;7.92E-06;0.000101854;1.28E-05;0.85017;2.00E-08;0.85017;0.85017;0;0.85017;1.20E-07;0.611789;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=77256022-492d-4129-84ed-e63184196109;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;bf883f1a-c5fc-4ddb-9874-ce33889a5db7;Mauersteine aus Leichtbeton aus natürlichem Zuschlag und Zumischung von industriell hergestelltem Zuschlag - Außenwandbereich;;1;m3;1050;;;0.000952381;;;A1 - A3;0.070571432;1.32E-10;1.21E-05;0.00016;1.71E-05;0.522857169;0.002028572;0.520952407;0.072000004;0.032761906;0.039238097;9.71E-08;0.4761905;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=bf883f1a-c5fc-4ddb-9874-ce33889a5db7;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;86fecfb9-ca37-447f-85a4-31c4d7d19b23;Mauersteine aus Leichtbeton aus natürlichem Zuschlag und Zumischung von industriell hergestelltem Zuschlag - Innenwandbereich;;1;m3;1050;;;0.000952381;;;A1 - A3;0.058476193;1.13E-10;6.96E-06;0.00011619;1.86E-05;0.440952403;0.002028572;0.439047641;0.060380955;0.032761906;0.027523811;7.51E-08;0.40000002;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=86fecfb9-ca37-447f-85a4-31c4d7d19b23;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;78e11619-0873-4a16-bd38-4ae8eeccde63;Mauersteine aus Leichtbeton aus natürlichem Zuschlag und Zumischung von industriell hergestelltem Zuschlag - Trennwandbereich;;1;m3;1050;;;0.000952381;;;A1 - A3;0.086857147;1.70E-10;9.71E-06;0.000169524;2.74E-05;0.678095272;0.002028572;0.67619051;0.076857147;0.032761906;0.04409524;1.06E-07;0.613333364;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=78e11619-0873-4a16-bd38-4ae8eeccde63;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;89df90f0-c5ad-45c9-b8e9-530058efb4ef;Mauersteine aus Leichtbeton aus natürlichen Zuschlägen - Hbl -;;1;m3;1225;;;0.000816327;;;A1 - A3;0.052326561;2.82E-11;9.39E-06;9.55E-05;1.49E-05;0.263673621;6.20E-11;0.263673621;0.018612256;2.91E-14;0.018612256;7.98E-08;0.238367484;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=89df90f0-c5ad-45c9-b8e9-530058efb4ef;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;e0fe98f2-9e59-4a2b-ab99-1ff23e145f0a;Mauersteine aus Leichtbeton aus natürlichen Zuschlägen mit Trass-Zement - Hbl -;;1;m3;1225;;;0.000816327;;;A1 - A3;0.03387757;7.00E-11;7.01E-06;7.16E-05;1.11E-05;0.191020518;4.81E-11;0.191020518;0.014040824;0;0.014040824;5.07E-08;0.172244997;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=e0fe98f2-9e59-4a2b-ab99-1ff23e145f0a;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;eeca9678-d312-4618-96aa-a75026c63b22;Mauersteine aus Leichtbeton aus natürlichen Zuschlägen mit Trass-Zement - Vbl leicht -;;1;m3;1225;;;0.000816327;;;A1 - A3;0.042775535;8.98E-11;6.70E-06;6.50E-05;1.01E-05;0.216326655;5.97E-11;0.216326655;0.016489805;0;0.016489805;6.86E-08;0.192653172;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=eeca9678-d312-4618-96aa-a75026c63b22;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;6d973e17-c58a-4bd2-a0c3-f900c9751345;Mauersteine aus Leichtbeton aus natürlichen Zuschlägen mit Trass-Zement - Vbl schwer -;;1;m3;1225;;;0.000816327;;;A1 - A3;0.06106126;1.20E-10;1.31E-05;0.000112653;1.96E-05;0.330612435;7.67E-11;0.330612435;0.022938789;0;0.022938789;9.47E-08;0.299592009;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=6d973e17-c58a-4bd2-a0c3-f900c9751345;;
Mineralische Baustoffe;Mineralische Baustoffe;Steine und Elemente;10e4ee9c-f288-476b-a092-c35ce754cdd4;Mauersteine aus Leichtbeton aus natürlichen Zuschlägen - Vbl leicht -;;1;m3;1225;;;0.000816327;;;A1 - A3;0.059183707;3.19E-11;8.90E-06;8.82E-05;1.30E-05;0.266122602;6.99E-11;0.266122602;0.019591848;2.33E-14;0.019591848;9.55E-08;0.237551157;;;http://www.oekobaudat.de/OEKOBAU.DAT/datasetdetail/process.xhtml?uuid=10e4ee9c-f288-476b-a092-c35ce754cdd4;;
